,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1872,ይሄንን,ባርነት,ተቀበለ,ተቀበለ,አይ,ታገለ,ነጻ,ወጣ,እስክንድር,ጎን,ተሰለፈ,ታገለ,አለቀ,,,,,,,,,,,,,,,,,,,,,,,
1873,ሙስሊም,ህሰብ,ጥያቄ,ያነገቡ,በአል,ክብር,ቦታ,መቃብር_ቦታ,መፈክር,ደመቀ,መዳረሻዉ,ቀበሌ,መስጊድ,ከፍ,ተደረገ,ተነሳ,,,,,,,,,,,,,,,,,,,,
1874,አይነት,አገር,ወደደ,ጠላት,ወደደ,ድርግ,ጠላት,ፈለገ,እርግፍ,ድርግ,ስብእና,ፈጠረ,ገነባ,ማንነት,ደረደረ,ጠነከረ,ሰራ,ተጋላጭነት,ቀነሰ,ተቻለ,አየ,ጉዳይ,አዋጭነቱ,ነዉ,,,,,,,,,,,,
1875,ትክክለኛ,ኢትዮጵያዊ,ማንነት,አየ,ዘመን,ጉድ,አየ,አከከ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,ሀገር,ውድቀት,የዘረኝነቱም,ተነሳ,ራስ,እምነት,ማረ,ሀይማኖት,ቋንቋ,ብሄር,ሰደበ,እውቀት,መሰለ,የሀማኖት,አባት,ኦርቶዶክስ,እምነት,ሰገሰገ,ጭቃ,,,,,,,,,,,,,,,,,
1877,መዥገር,ዝንጅብል,ራስ,ድንቁርና,አይን,ጋረደ,ስድብ,ዘመድ,ጠራ,ሃያ,አመት,ጠበቀ,ደም,መጣ,ነበረ,ተውሳክ,,,,,,,,,,,,,,,,,,,,
1878,ዋሸ,አረብ,ቱርክ,ነገስታቶችን,ደነቀ,መለሰ,መጣ,ናፈቀ,ተደረገ,እንዴ,አደገ,አደገ,አየ,ተሻለ,ቢገባንምቀሀስ,አባት,ዳቦ,በላ,ወተት,ተጠተተ,አስተማረ,,,,,,,,,,,,,,,
1879,አይነት,ዶማ,ሀገሪቷን,መረዘ,መርዝ,ተናገረ,መሰለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,እስኬው,ልክ,ያንበረብራቸዋል,ደነበረ,ያንቀጠቅጣቸዋል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,ሙዚቃ,ምርጫ,ቦታ,እነ,ኒሻኒዬ,አማረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,ዘረኛ,ተመቸ,ኦሮሚያ,ውጪ,ጽንፈኛ,ጥላቻ,መጣ,ውጪ,አወቀ,ሌባ,ጠላ,ቻለ,,,,,,,,,,,,,,,,,,,,,,,,
1883,ጠበቀ,አማራ,ተቋም,አማራ,ሜዲካል,አ•ማ,አክሲዮን,ሸጠ,ጀመረ,አማራ,ሙያ,አቅም,ተደራጀ,,,,,,,,,,,,,,,,,,,,,,,
1884,የቤተመንግስት,እራቶችግብዣዎች,ድሮ,ግርማሞገስ,የሌላችው,ሴታፑ,ምናምን,ሀብታም,ሰርግ,ነዳ,የቤተመንግስት,ግብዣ,መሰለ,,,,,,,,,,,,,,,,,,,,,,,
1885,አጋር,ማህበር,ርዳታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,እሺ,ውህደት,ተከፋ,ግን,ሂሳብ,ታዲያ,ብልጽግና,ፓርቲ,ሹመት,በኦዴፓ,ፓርቲ,ሰጠ,ሰማ,,,,,,,,,,,,,,,,,,,,,,,
1887,ቈላ,ግን,አመት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,ድርግ,ፈለገ,ደረገመ,ከበረ,ፈለገ,አከብራለሁየተወሰኑ,መጥፎ,ሰራ,አጠቃላይ,አልኮንንምየኔ,መጥፎስራ,አደለ,ብሄር,ሀይማኖት,ቤተሰብ,ወከለ,,,,,,,,,,,,,,,,,,,,
1889,ቀይ,ውሸት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,ኢዜማ,ባህርዳር,ኢዜማ,ባህርዳር,ክፍለ,ከተማ,የአደረጃጀቱን,አድማስ,አሰፋ,ጠነከረ,ደንብ,ሰራ,,,,,,,,,,,,,,,,,,,,,,,,
1891,ብልጽግና,ወደደ,ድህነት,መንፈስ,ወጋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,ወሬ,አውራ,ስራ,ሰራ,ወጣት,ስሌት,ስሜት,ስሌት,ነዳ,ሀሳብ,ሁሌም,አለቃቀሰ,ግለሰብ,,,,,,,,,,,,,,,,,,,,,,,
1893,ኪሎ,ብርቱካን,ብር,ገዛ,በላ,ብርቱካን,ሚዴክሳ,ጋራ,ሂደቹ,ፓርቲ,ተቋቋመ,,,,,,,,,,,,,,,,,,,,,,,,,
1894,መልስ,እግዚያሄር,ቅዱስ,ፍጹም,ሳተ,ውነተኛ,ጻድቅ,ሩህሩህ,ቸር,ማህሪ,በጎ,ፍቅር,የእር,ባህርይ,እርስ_እርስ,ገጨ,ቅዱስ,ተሳሳተ,ገለጸ,ፍርድ,አመጻ,ለም,,,,,,,,,,,,,,
1895,አሜሪካ,ድምጽ,ሀላፊነት,ሞላ,ሰራ,ተከተለ,ለማ,ቃለ_ምልልስ,ወረደ,ቀረበ,ኢትዬጵያ,ፈጠረ,ቻለ,ደነበረ,አወቀ,ቃለ,ምልልሱን,ሰጠ,ለእነ,ጠመዘዘ,ቻለ,ደነበረ,አወቀ,,,,,,,,,,,,,
1896,አዘዘ,ሰራ,ነበራ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,አደለ,ደረሰ,አወቀ,ሀይማኖት,ለቀቀ,ታቦት,ሸና,ደገመ,ጨቆናውን,ለመደ,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,ወያኔ,ጨቃኝ,ተገለገለ,ሆላ,ተግባር,አየ,ተስፋ,ድርግ,ጠማ,አቢይ,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,ረጋ,ሀይል,ግል,ወሰነ,ቡድን,እንዳይሆንዘላቂነት,ኖረ,ሀይል,ህዝብ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,አብይ,አሽከር,ገረድ,መሆናቹሁን,አወቀ,ግርድና,አያውጣቹሁ,ምድረ,ጥንብ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,ታሪክ,አለፈ,መረጠ,እውስ,ለመጭው,ትውልድ,ማንነት,ተላለፈ,ጦርነት,መረጠ,ታሪክ,ጻፈ,ጻፈ,ታሪክ,ጦር_መሳሪያ,ጠቀመ,ዛር,ፍቅር,ነገ,ተስፋ,ወጋ,,,,,,,,,,,,,,,
1902,በለጠ,አሽቃባጭ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,ኤርትራ,ሉአላዊነት,ደረሰ,ተነጋገረ,ገባ,ኤርትራ,ጉዳይ,መጣ,ትውልድ,ቸልታ,አየ,ሳበ,ጅል,አቶ,አንዳርጋቸው,አጽንኦት,ሰጠ,,,,,,,,,,,,,,,,,,,
1904,ኧረ,ተወ,ለሁም,ኩል,እይታ,ኖረ,በተለይ,በኢትዮጵያነታችን,ድርድር,እንግዛሀለን,አማራ,ሀገር,እሺ,ጉራጌ,አማራ,ዘርኝነት,ጠላ,,,,,,,,,,,,,,,,,,,
1905,ውል,አወቀ,ቅናት,ስሜት,ሰማ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,ታዲያ,ሳህን,በላ,አደል,ቈሸሸ,ጤፍ,ብር,ገባ,ቁርስ,ምሳ,ሰራ,ቤት,ክበብ,አረገ,,,,,,,,,,,,,,,,,,,,,,
1907,መኪና_አደጋ,ተከላከለ,አዲስ,እይታ,ቀረበ,ፈለገ,መኪና_አደጋ,ዜጋ,በላ,ዛሬ,ደህና,ቤት,ወጠን,ጤና,መለሰ,በዛ,ተጨነቀ,መኪና_አደጋ,“ምክንያት”,,,,,,,,,,,,,,,,,
1908,ዳጊ,አወቀ,ጋዲ,ስእል,በደብ,ተናገረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,ዘገበ,መብት,በራ,ግዳጅ,ጋዜጠኛ,አጀንዳ,እንዳለው,አወቀ,እንደዛው,አጀንዳ,ቻለ,ማህበረሰብ,ገባ,ነጻ,ጋዜጠኛ,ሞገተ,,,,,,,,,,,,,,,,,,,,
1910,ፖለቲካ,ፓርቲ,ህዝብ,በጎ,ፈቃደኝነት,ተገለገለ,ዝግጁ,ብቁ,መሪ,ፈለቀ,ቍጥር,ውስን,ጠንካራ,ውጥእ,ህግ,መራ,መንግስት,ድጋፍ,ፈለገ,,,,,,,,,,,,,,,,,
1911,ደስታ,እኩልነት,ጥያቂያቹህን,ሰማ,ህመማቹህን,አከከ,ተባለ,ተሰሚነት,ቀነሰ,ሰፈር,ሄደ,ህምምምምም,በረታ,አያ,የኔዘመን,ምርጥ,መሪ,,,,,,,,,,,,,,,,,,,
1912,አፍሪካ,ቀንድ,ሰም,ተገኘ,ቅርንጫፍ,ተባለ,ጠራ,የአጋንንቶች,ጥርቅም,ሰቀቀ,ኢሰብአዊ,ድርጊት,ፈጸመ,እግዚአብሄር,አምላክ,እጅ,ሀሰን,ሱልማኒን,ቀን,ሰጠ,,,,,,,,,,,,,,,,
1913,ባህር_ዳር,ከተማ,ተጫወተ,ፋሲል,ተደረገ,ጨዋታ,ቡድን,ተጓዘ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,እስክንድር,ዲሞክራሲ,ተጸነሰ,ወለደ,ቻለ,ሞከረ,ጨነገፈ,አድናቂ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,ችግሩማ,አለውለኦሮሚያና,ኦሮሞ,ክብር,ቤንሻንጉል,ክልል,ፈጸመ,ዘር,ፍጅት,ጠየቀ,ግለሰብ,አባልነት,አቀፈ,ድርጅት,ኦሮሚያ,ክልል,ታጠቀ,መጣ,ተቻለ,ኦሮሚያ,ክልል,ቈረጠ,ሄደ,ህዝብ,ፈለገ,,,,,,,,,,,
1916,ጆን,ብዙ,ግፍ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,ቆይታ,ውበት,ባለሙያ,መስፍን,ወርቁ,ላይፍ,አየለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,በላ,ወገብ,ጠበቅ,ድርግ,ቆመ,አስተናገደ,አረጋዊ,በላ,ይሄን,ሰውዬ,ቀን,ሌሊት,መወደስ,አነሰ,,,,,,,,,,,,,,,,,,,,,,
1919,ግብ,ጠበቀ,አማኑኤል,ኳስ,ክሮስ,ድርግ,መሰለ,ጎል,ፈቀቅ,ኳስ,መጠነ,ኤማኑኤል,ኳስ,ቆመ,ቀና,መታ,ጎል,,,,,,,,,,,,,,,,,,,
1920,ብዙ,አህመዲን,ተቺ,ኡስታዝ_አህመዲን,ጀበል,ሰማ,ፊት,ኡስታዝ,አየ,እንኳንስ,ተማረ,ትምህርት,ቤት,ደጃፍ,አለፈ,መሰለ,,,,,,,,,,,,,,,,,,,,
1921,ሴት,አል,መጣ,ሀበሻ,ቀማ,ለበሰ,ጨዋታ,ውጪ,ድርግ,ተገኘ,ፋሲካ,ጥምቀት,ሸብረቅ,ሀበሻ,ልብስ,አየ,ጵ,,,,,,,,,,,,,,,,,,,
1922,ሀገር,ተረጋግታ,ሰላም,ኖረ,ምክንያት,ጎሳ,እምነት,ጥላቻ,መሰረተ,ክፉ,ሸቀጠ,ቅስቀሳ,አቶ_ለማ,አወቀ,ታዲያ,ጎሳ,መናቆር,ትተ,,,,,,,,,,,,,,,,,,
1923,ዛሬ,ታህሳስ,አለፈ,አረገ,ገባ,ሶሻል,ሚድያ,ለየ,መልእክት_ተላለፈ,ዛሬ,መልእክት,ሁላችንም,ሼር,ድርግ,ምስል,,,,,,,,,,,,,,,,,,,,,
1924,ትምህርት,ፍኖተ,ካርታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,መረቀ,ጽሁፍ,ይኼን,ሄደ,በዛ,ገባ,ግጥም,ጉድ,ገረመ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,እምነት,ባዶ,ተስፉ,ደለል,ኦሮሞ,ጠቅላይነትን,ሰፈነ,ደገመ,ኦሮሚያ,ተባለ,አገር,መሰረተ,አስቻለ,ምች*,ድብቅ,አጀንዳ,ህዝብ,ዘነጋ,ተታለለ,ዘመን,ተቻለ,,,,,,,,,,,,,,,
1927,ሙሉ,ተስማማ,ሰኒዬ,"""ሃይማኖተኛ""","""ደግ","ህዝብ""","""",ቅድስት,"አገር""",እድል,ግኝ*,ጉልበት,ኖረ,አወገዘ,"""ክፉ""",,,,,,,,,,,,,,,,,,,,,
1928,ታህሳስ,አውደ,አመት,ለየ,ከበረ,ስራ,ላይበሰው,ሃገርበስደትበእስር,ቤት,ጎዳ,ላይበሌላም,ምህረት,ስዩም,,,,,,,,,,,,,,,,,,,,,,,
1929,ኢሳት,ወያኔ,ጀዋር,መቀሌ,ጋራ,መከረ,የኮሮና,ቫይረስ,ድብቅ,ገባ,ቫይረስ,ተሸከመ,ገባ,ጌታ,አሰፋ,ምንጭ,ረገጠ,,,,,,,,,,,,,,,,,,,
1930,በወዲያ,መጠጠ,ወዲህ,ሰማ,ላከ,ዙፋን,ነቀነቀ,ቦታ,ሳይናወጥ,ወረደ,ምሉእ,ማህጸን,ተጸነሰ,ማህተመ,ድንግልና,ከፈተ,ወለደ,ቅዳሴ,ኤዺፋንዮስ,÷,ገና,አል,ደረሰ,ልደተክርስቶስ,,,,,,,,,,,,
1931,ስሜታዊ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,ዶክተር,አብይ,ሽምግልና,ጥበብ,ጠቀመ,የኢራንና,አሜሪካ,ውጥረት,ረገበ,ሀገር,ሰላም,ድርድር,አመጠ,አለም,ጦርነት,አይቀሬ,በዛ,ተከታታይ,ጊዜ,ባላንዶርን,ኖቤልን,ተሸነፈ,,,,,,,,,,,,,,
1933,ምንድነው,አፋር,ባለሀብት,ኢትዮጵያዊ,በቃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,እሄን,ተገነዘበ,ትችላለሽ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,❶,ሸጠ,መሰለ,ተገለለ,በደለኛ,ጻፈ,በጎ,ጐን,ጠቀሰ,❷,ዴሞክራሲያ,ነጻነት,ታገለ,ፊውዳል,ስርአት,ተገለለ,ሞገተ,ቻለ,ድርግ,ራስ,ተቃረነ,,,,,,,,,,,,,,,
1936,ተዘጋጀ,የአነተም,ጸጉር,አለፈ,ምነዉ,አላየህዉም,እንዴ,ጸጉር,ተመለጠ,ጀመረ,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,ቀን,እንቅልፍ,አወቀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,ትክክለኛ,እርምጃ,ይሄ,ዩኒቨርስቲ,ቀጠለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,አካል,ተብየዋች,ማና,አይነት,ስልጣን,ሰጠ,ቀደመ,ስርአት,ወሰደ,ዲሞክራሲ,አመመ,ታገለ,,,,,,,,,,,,,,,,,,,,,,,,
1940,ጌታ_ሆይ,አካዉንቱ,ሀክ,ተደረገ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,ድንዙዞችን,በለጠ,ደነዘዘ,ሄደ,መንገድ,ዛሬ,ደረሰ,እግዚአብሄር,ግን,ሙስሊም,ተወላጅ,ሰበሰበ,ኢትዮጵያዊነትን,ኦርቶዶክስ,ውግድ,ስልጣን,ለማጽናት,ተጣመረ,አመነ,ቀደመ,,,,,,,,,,,,,,,,
1942,ገረመ,ደገመ,አገር,ክርስትያን,እስራኤል,ሙስሊም,ደገመ,አረብ,አገር,ፍቅር,ድንቅ,አሽቃባጭ,ዝናብ,ወንዝዳር,ሄደ,ክእፍእ,አል,ራስ,ወ,,,,,,,,,,,,,,,,,
1943,ዳነ,ሰራ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,ኳስ,ደገፈ,ጨጓራችሁን,ላጠ,አረሰ,አሸናፊነት_መለሰ,ምኞት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,ወልቂጤ_ከተማ,ቅዱስ_ጊዮርጊስ,ቀጥታ_ውጤት_መግለጫ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,አጉል,ዝና,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,ታዲያ,አዲስ_አበባ,ነዋሪ,ድርግ,አረሰ,ደራ,መሬት,ቀማ,"""ባለቤት",አለበ,"ከተማ""",ተረከ,ነውየአዲስ,አበባ,ጦር,አነሳ,በላ,ቦታ,ገበረ,የያዛቸውማን,መሬት,ቸብችቦ,ከበረምንድን,ወሬ,,,,,,,,,,,,
1948,ጋና,ዳያስፖራ,ዜጋ,ቢሊዮን,ዶላር,ገንዘብ,ሰበሰበ,አቀደ,ሰራ,አወቀ,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,ፈራ,ችግር,ሀገር,ውስብስብ,በለጠ,እናት,ሀገር,ሞት,አልነበረ,እንዴ,ለማ,ተታለለ,ጀመረ,ልክ,ሩሲያ,ባቡሽካ,አሻንጉሊት,አነሳ,ቅርጽ,አነሳ,ቅርጽ,ለማ,,,,,,,,,,,,,,
1950,ምርጥ,ክርክር,መልስ,"""ፋኩ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,አህመድ,ረሺድ,ሀይሌ,አህመድ,ቤንች,መሰለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,ልምድ,እኮ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,ጽኑቃልጹ,ወለደ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,ጀግና,ዘንድሮ,ተቻለ,አፍሪካ,መሪ,መጽሄት,ተንታኝ,ሀገር,የወደፊቱን,እጣ,በሚተነብዩበት,ጊዜ,አመት,የአህጉራትን,ተሳተፈ,ገለጸ,ተቀመጠ,አፍሪካዊ,መሪዮች,ዉስጥ,አብቹን,አካቶል,,,,,,,,,,,,,,
1955,ኢሳቅ,ጀዛከላሁ,ኸይረን,ብእርህ,ጦር,ፈራ,አላህ,እድሜ_ጤና,ሰጠ,ግና,በብእር,ታገለ,በቃ,እባካቹ,ሃላፊነታቹ,ወጣ,ተቀራርባቹ,መድረክ,ኑ,እባካቹ,ትፈልጋቹሃለች,ሙስሊም,ክርስቲያን,ፈለገ,,,,,,,,,,,,
1956,ወንጀልሎኞችን,ህግ,ቀረበ,አጠገብ,ወጣ,ከመደንፍት,ቈጠበ,ውነት,ህግ,አገር,ኖረ,ሽመል,አይነት,መሀይም,ስልጣን,በረረ,ነበረ,ጨመረ,ፎቶ,ሱስ,ያስለቅቃቹሁ,,,,,,,,,,,,,,,
1957,ታላቅ,እህት,ደም,ተፋ,ትንሽ,እህት,እስትንፋስ,ጣፋጭ,ትንሽ,ቶሚኖ,ጌጣጌጥ,በቶሚኒ,ሲኦል,ወደቀ,ጨለማ,ገሀነም,ሙሉ,አበባ,የቶሚኖ,ታላቅ,እህት,ገረፈ,ሽቦ,አላማ,,,,,,,,,,,,
1958,"""እዉነት""",የሚትለዉ,ቃል,ሳቀ,ደሞግሞ,ጥላቻ,ዘረኝት,ነዉ,እዉነት,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,እኔማ,ይቺ,ወሬ,ጀመረ,የታየውት,አየ,ማረ,ተወ,ቤተክስያን,ለቤተክስያን,ሄደ,,,,,,,,,,,,,,,,,,,,,,,,,
1960,ሰበር,ክቡር,አቶ_ተገን,ጌታነህ,ቀድሞ,ፌዴራል,ጠቀለለ,ፍርድ,ቤት,ፕሬዝደንት,ተደረበ_ህመም,ህዳር,ቀን,አመመ,አረፈ,,,,,,,,,,,,,,,,,,,,,
1961,አሾፈ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,ሀሳብ,እግድ,ሁሌ,ራስ,ህልውና,አቶ_ለማ,ዶክተር,ሀሳብ,ለየ,ደነቀ,ጎበዝ,ቀለለ,,,,,,,,,,,,,,,,,,,,,,,,
1963,ትክክል,ዎናውን,ተፈጥሮ,ህግ,ሞላ,ህግ,ቀባጠረ,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,መራ,የኢሀድግ,ትውልድ,ዞረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,ጀግና,አየ,ቦጋለ,ድርግ,ገረመ,ንግግር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,ጀመረ,ጨረሰ,ሄደ,መሰለኝብቻ,ሰይጣን,አያሳስትህወገቡ,ግን,ተረፈ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,ምነው,እናቴምአባቴምወንድሜምእህቴም,ሴት,ላከ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,የፕሪምየር,ሊግ,አምስተኛ,ሳምንት,ቍጥር,እውነታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,ገባ,በለው_ሸዋ,ተለቆል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,አማራ,ደከመ,እየየሰራ,ማነው,ማእከላዊ,ምንግስት,ተሳትፎውንበለመቀነስጨተግቶ,ሰራ,ማነው,ወያኔ,ኦነግ,ሻእቢያ,,,,,,,,,,,,,,,,,,,,,,,,
1971,ኸረ,ተይኝ,ትንኝ,ብርር,ቻለ,እኮ,ግራ,ገባ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,አዲስ,ግምገማ,"""கூட்டணி","""","የትየሌሌ""",አመመ,ግምገማ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,ወገን,"""በእጅ",ወርቅ,"ከመዳብ""",ውእል,ትህትና,ቀለል,መጣ,አናቃልለው,ሸሸ,ትልቅ,ምሁር,ተማረ,ቀልደኛ,ቁምነገረኛ,ከል,እከሌ,አየለ,ከበረ,ቀረበ,,,,,,,,,,,,,,,,
1974,ደስአለህ,ሊሙጥ,ሀሳብ,ተሳካ,ግን,ጨረሰ,ግዜ,ኦሮሞ,ልብ,ወጣ,ብስር,እፍልጋለው,ኦሮሞ,አጨበርባር,ልጅ,,,,,,,,,,,,,,,,,,,,,
1975,አብ,ኦነግ,ምርጫ,ረቂቅ,ጊዜ_ሰሌዳ,ውይይት,ተደረገ,ሰላም,አሰበ,ገባ,አወቀ,,,,,,,,,,,,,,,,,,,,,,,,,
1976,አገኘዉ,ጠረዘ,ቈየ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,ጥፋት,ጠፋ,እርከን,ከሰሰ,ለማ,አቤት,በላ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,የሸገር,ልዩ,ወሬበጦርነት,ህመም,ልጅ,አጣ,ጨው,በረንዳ,እማሆይ,ጸሀይነሽ,ሀይል,አይን,አጣ,እንባ,ብዛት,,,,,,,,,,,,,,,,,,,,,
1979,ሰበታ,ከተማ,ወልዋሎ,አዲግራት,ዩኒቨርሲቲ,ቀጥታ_ውጤት_መግለጫ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,ደመረ,አላማ,ሀገር,አለፈ,አመት,መዘገበ,ድል,ጠበቀ,ስህተት,አረመ,የመጻኢውን,ትውልድ,ጥቅም,ረገጠ,ክቡር_አምባሳደር,መድረክ,ጋራ,ሀገራዊ,ጉዳይ,,,,,,,,,,,,,,,,,
1981,ፖለቲካ,ሀይል,ተሰለፈ,ተወዳጀ,ጥልእ,ግራ_ግብእ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,ኢኮኖሚ,መፍትሄ,ጎሳ,ከፈለ,ቀጠና,ህግ,በላይነት,ጠንካራ,ሀገር,ፈለገ,ባለጌ,ሰበሰበ,ጎሳ,ሚሊሺያ,ጠበቀ,ጎሳ,ለየ,የሚገድለበት,ንብረት,,,,,,,,,,,,,,,,,
1983,ፈረንሳይ,ጡረታ,ተሻለ,ተያያዘ,ቀሰቀሰ,ባቡር,ሰራተኛ,አመጽ,ኛ,ቀን,ቈጠረ,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,"""ህይወት",በአቢያተ,"መንግስት""",ጎንደር,ፋሲለደስ,አብያተ,መንግስት,ንጉስ,ቆይታ,አጠቃላይ,ክዋኔ,ተግባር,ጐበኘ,ጀመረ,አዲስ,ሰራ,ጎንደር,ከተማ,ወጣት,ስራ,መረጠ,ስራ,ጀመረ,,,,,,,,,,,,,
1986,ድርግ,ምክንያት,ቤተሰብ,ደም_ይፈስሳሉ,ለካርማህ_ዘላለማዊ,ስቃይ,ሰማ,ፈሰሰ_እንባ,ደም,ለወጠ,ሰማ,ህመም,ተቋቋመ,ቻለ,,,,,,,,,,,,,,,,,,,,,,
1987,እስክንድር,ፓርቲ,መሰረተ,ሰውዩው,ቀልብ,መለሰ,ግን,ተመነ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,ሰሞን,ብዙ,ተደመመ,አጠበ,ጭቃ,ፖለቲካዊ,ዜና,ሰማ,ቀረ,አጃይብ,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,የህወሀት,ቸኰለ,ጉባኤ,ብልጽግና,ገባ,ወሰነ,ሂደት,ሀገር,ፈረሰ,ተቃወመ,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,ይህንበእስልምና,ቀን,ቋጠረ,ሀገር,ኛ,አመት,ተገኘ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,ትንሽ,ይቆቆይ,ክፋት,እውነት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,ጭራሽ,ያልታሰበ,ምክንያታዊ,ሳበ,ኖረ,ነገረ,ምላሳቸዉ,በዉሸት,ሻኛ,አከለ,ውሸት,ድምጥ,ጆሯቸዉ,እንደሳተላይት,ዲሽ,ሰፋ,በዙ,እንደመ,,,,,,,,,,,,,,,,,,
1993,⃣,አቢሲኒያውያን,ጨለንቆ,ቈጠረ,ሙስሊም,ጨፈጨፈ,ኋላ,ሽንፈት,ቋሚ,ማስታወሻ,ትውልድ,ሞራል,ሰበረ,ሀረር,ከተማ,ትልቅነት,ሁለተኛ,ደረጃ,የሸይኽ,ባዚኽ,መስጂድን,,,,,,,,,,,,,,,
1994,አዲስ_አበባ,ጉምዞች,ጨፈጨፈ,ጥቁር,አልለበሰችም,አዲስ_አበባ,የምትጮሆው,ለሰብአዊነት,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,እንግዲህ,ቤት,ወጥ,እንጭጭ,ቀጣ,ንቁ,ልጅ,አቶ,ንጉስ_ጥላሁን,መግለጫ,ሰጠ,ህይወት,ፊት,በባለስልጣ,ዋጋ,ተበላለጠ,ፈጠረ,ፊት,ኩል,ዋቃ,ፈራጅ,ነዉ,,,,,,,,,,,,,,
1996,ድርቅ,ደገመ,ግብእ,ይሄ,ጉዳይ,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,አርቴታ,ብዙ,ቀየረ,አለዝም,ብላቹ,ጠበቀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,ሱራፌል,ዳነ,ረጅም,ፓስ,ቴክኒክ,ጥር,ነውን,ማእዘን,ምት,አቅጣጫ,መታ,ማእዘን,ቀና,ከወደ,እጅ,ውርዎራው,ቆመ,ግራ,,,,,,,,,,,,,,,,,,
